Run  868:1702991926157030
Run  869:1702991926357275
Run  870:1702991926557269
Run  871:1702991926756823
Run  872:1702991926957340
Run  873:1702991927157267
Run  874:1702991927357270
Run  875:1702991927557265
Run  876:1702991927756837
Run  877:1702991927957080
Run  878:1702991928157297
Run  879:1702991928357261
Run  880:1702991928557276
Run  881:1702991928756786
Run  882:1702991928957269
Run  883:1702991929157300
Run  884:1702991929357252
Run  885:1702991929556774
Run  886:1702991929757227
Run  887:1702991929957247
Run  888:1702991930157256
Run  889:1702991930356900
Run  890:1702991930556843
Run  891:1702991930757305
Run  892:1702991930957297
Run  893:1702991931157255
Run  894:1702991931356820
Run  895:1702991931557219
Run  896:1702991931757308
Run  897:1702991931957275
Run  898:1702991932157270
Run  899:1702991932357447
Run  900:1702991932557276
Run  901:1702991932757268
Run  902:1702991932956898
Run  903:1702991933157277
Run  904:1702991933357300
Run  905:1702991933557256
Run  906:1702991933757271
Run  907:1702991933957293
Run  908:1702991934157405
Run  909:1702991934357259
Run  910:1702991934557272
Run  911:1702991934757265
Run  912:1702991934956932
Run  913:1702991935157263
Run  914:1702991935357269
Run  915:1702991935557245
Run  916:1702991935757260
Run  917:1702991935956932
Run  918:1702991936157266
Run  919:1702991936357269
Run  920:1702991936557259
Run  921:1702991936757335
Run  922:1702991936957307
Run  923:1702991937156788
Run  924:1702991937356764
Run  925:1702991937557308
Run  926:1702991937756828
Run  927:1702991937957297
Run  928:1702991938157311
Run  929:1702991938357254
Run  930:1702991938556825
Run  931:1702991938757290
Run  932:1702991938957279
Run  933:1702991939157263
Run  934:1702991939357459
Run  935:1702991939556808
Run  936:1702991939757259
Run  937:1702991939957231
Run  938:1702991940157271
Run  939:1702991940357249
Run  940:1702991940557267
Run  941:1702991940757282
Run  942:1702991940957285
Run  943:1702991941157257
Run  944:1702991941356797
Run  945:1702991941557234
Run  946:1702991941757258
Run  947:1702991941957262
Run  948:1702991942157291
Run  949:1702991942357266
Run  950:1702991942557259
Run  951:1702991942756860
Run  952:1702991942957270
Run  953:1702991943156782
Run  954:1702991943357258
Run  955:1702991943557317
Run  956:1702991943757256
Run  957:1702991943956898
Run  958:1702991944157281
Run  959:1702991944357256
Run  960:1702991944557245
Run  961:1702991944757256
Run  962:1702991944956815
Run  963:1702991945157244
Run  964:1702991945357255
Run  965:1702991945557256
Run  966:1702991945757260
Run  967:1702991945957307
Run  968:1702991946157253
Run  969:1702991946357256
Run  970:1702991946557273
Run  971:1702991946756811
Run  972:1702991946957274
Run  973:1702991947156811
Run  974:1702991947357254
Run  975:1702991947556819
Run  976:1702991947757024
Run  977:1702991947957286
Run  978:1702991948157289
Run  979:1702991948357252
Run  980:1702991948556812
Run  981:1702991948757287
Run  982:1702991948957252
Run  983:1702991949157244
Run  984:1702991949356907
Run  985:1702991949557250
Run  986:1702991949757290
Run  987:1702991949956815
Run  988:1702991950156892
Run  989:1702991950356899
Run  990:1702991950557245
Run  991:1702991950757253
Run  992:1702991950957273
Run  993:1702991951157267
Run  994:1702991951357294
Run  995:1702991951557252
Run  996:1702991951757245
Run  997:1702991951956837
Run  998:1702991952156985
Run  999:1702991952357266
Run 1000:1702991952557217
Run 1001:1702991952757246
Run 1002:1702991952957228
Run 1003:1702991953157251
Run 1004:1702991953356961
Run 1005:1702991953557249
Run 1006:1702991953757253
Run 1007:1702991953957033
Run 1008:1702991954157251
Run 1009:1702991954357247
Run 1010:1702991954557250
Run 1011:1702991954756772
Run 1012:1702991954957237
Run 1013:1702991955157084
Run 1014:1702991955357254
Run 1015:1702991955556843
Run 1016:1702991955757097
Run 1017:1702991955957245
Run 1018:1702991956157288
Run 1019:1702991956357246
Run 1020:1702991956556877
Run 1021:1702991956757282
Run 1022:1702991956957243
Run 1023:1702991957157249
Run 1024:1702991957357262
Run 1025:1702991957557404
Run 1026:1702991957757188
Run 1027:1702991957957228
Run 1028:1702991958157261
Run 1029:1702991958356809
Run 1030:1702991958557278
Run 1031:1702991958756858
Run 1032:1702991958957232
Run 1033:1702991959156866
Run 1034:1702991959356859
Run 1035:1702991959557266
Run 1036:1702991959757244
Run 1037:1702991959957242
Run 1038:1702991960156767
Run 1039:1702991960357241
Run 1040:1702991960557258
Run 1041:1702991960757238
Run 1042:1702991960956748
Run 1043:1702991961157222
Run 1044:1702991961357241
Run 1045:1702991961557260
Run 1046:1702991961757298
Run 1047:1702991961956769
Run 1048:1702991962157274
Run 1049:1702991962357247
Run 1050:1702991962556908
Run 1051:1702991962756853
Run 1052:1702991962957266
Run 1053:1702991963157217
Run 1054:1702991963357244
Run 1055:1702991963557283
Run 1056:1702991963756828
Run 1057:1702991963957240
Run 1058:1702991964157246
Run 1059:1702991964357236
Run 1060:1702991964556794
Run 1061:1702991964757276
Run 1062:1702991964957241
Run 1063:1702991965157302
Run 1064:1702991965357249
Run 1065:1702991965556916
Run 1066:1702991965756852
Run 1067:1702991965957231
Run 1068:1702991966156784
Run 1069:1702991966356818
Run 1070:1702991966557237
Run 1071:1702991966757258
Run 1072:1702991966957218
Run 1073:1702991967157534
Run 1074:1702991967356824
Run 1075:1702991967556807
Run 1076:1702991967757215
Run 1077:1702991967957235
Run 1078:1702991968157239
Run 1079:1702991968357291
Run 1080:1702991968556795
Run 1081:1702991968757236
Run 1082:1702991968957229
Run 1083:1702991969156756
Run 1084:1702991969357239
Run 1085:1702991969557250
Run 1086:1702991969757238
Run 1087:1702991969956793
Run 1088:1702991970157263
Run 1089:1702991970357239
Run 1090:1702991970557233
Run 1091:1702991970757237
